,time,FIPS,predicted
774,47,34037,702.4471520080207
775,48,34037,714.6170251827087
776,49,34037,726.482171982615
777,50,34037,738.0328219368201
778,51,34037,749.2603971418604
779,52,34037,760.1575179645804
780,53,34037,770.7180014797406
781,54,34037,780.9368528623487
782,55,34037,790.8102500108058
783,56,34037,800.3355217285252
784,1,34039,2.7305494747858936
785,2,34039,4.285739258606804
786,3,34039,6.632070361907114
787,4,34039,10.119091019283385
788,5,34039,15.223894960456823
789,6,34039,22.585337772681996
790,7,34039,33.04231474681692
791,8,34039,47.674483411460805
792,9,34039,67.84284353133592
793,10,34039,95.2265242171334
794,11,34039,131.85108339834966
795,12,34039,180.10275279633387
796,13,34039,242.72254721725707
797,14,34039,322.7741978402941
798,15,34039,423.5806448165728
799,16,34039,548.625460331465
800,17,34039,701.4181024188207
801,18,34039,885.3252304049049
802,19,34039,1103.3742090639694
803,20,34039,1358.0390126006478
804,21,34039,1651.0225198109085
805,22,34039,1983.0521175951285
806,23,34039,2353.7070685948797
807,24,34039,2761.2958234889793
808,25,34039,3202.7991342384935
809,26,34039,3673.89047299952
810,27,34039,4169.039191463152
811,28,34039,4681.69464831947
812,29,34039,5204.541979382946
813,30,34039,5729.813182857522
814,31,34039,6249.6316157351
815,32,34039,6756.364565512094
816,33,34039,7242.9577252462805
817,34,34039,7703.227270227301
818,35,34039,8132.089563916449
819,36,34039,8525.714743756467
820,37,34039,8881.597759960514
821,38,34039,9198.547963186966
822,39,34039,9476.60518954805
823,40,34039,9716.89575329885
824,41,34039,9921.44534773052
825,42,34039,10092.967375985912
826,43,34039,10234.644768946147
827,44,34039,10349.921215232827
828,45,34039,10442.314406945241
829,46,34039,10515.259943810028
830,47,34039,10571.990473893024
831,48,34039,10615.450933698034
832,49,34039,10648.24770921689
833,50,34039,10672.627351531664
834,51,34039,10690.479186365745
835,52,34039,10703.35568348128
836,53,34039,10712.504648141112
837,54,34039,10718.907972497114
838,55,34039,10723.322643909722
839,56,34039,10726.320774836831
840,1,36001,362.104516125842
841,2,36001,374.40688437235934
842,3,36001,387.01303338198306
843,4,36001,399.9258863240003
844,5,36001,413.14821744590245
845,6,36001,426.6826454924849
846,7,36001,440.53162719030166
847,8,36001,454.6974508107033
848,9,36001,469.1822298248505
849,10,36001,483.98789666417684
850,11,36001,499.11619659989384
851,12,36001,514.5686817551411
852,13,36001,530.3467052634368
853,14,36001,546.4514155870428
854,15,36001,562.8837510088191
855,16,36001,579.6444343110466
856,17,36001,596.7339676545837
857,18,36001,614.1526276715579
858,19,36001,631.9004607846016
859,20,36001,649.9772787654058
860,21,36001,668.3826545451041
861,22,36001,687.1159182886925
862,23,36001,706.1761537453459
863,24,36001,725.5621948861252
864,25,36001,745.2726228401464
865,26,36001,765.3057631398455
866,27,36001,785.6596832854893
867,28,36001,806.3321906385595
868,29,36001,827.3208306531047
869,30,36001,848.6228854535676
870,31,36001,870.2353727669808
871,32,36001,892.1550452167994
872,33,36001,914.3783899849609
873,34,36001,936.9016288480744
874,35,36001,959.7207185929275
875,36,36001,982.8313518157521
876,37,36001,1006.2289581089329
877,38,36001,1029.9087056380658
878,39,36001,1053.8655031114636
879,40,36001,1078.0940021434071
880,41,36001,1102.5886000116016
881,42,36001,1127.3434428084668
882,43,36001,1152.3524289850445
883,44,36001,1177.6092132854478
884,45,36001,1203.107211068924
885,46,36001,1228.8396030157476
886,47,36001,1254.799340212295
887,48,36001,1280.9791496098035
888,49,36001,1307.3715398504705
889,50,36001,1333.9688074536975
890,51,36001,1360.76304335447
891,52,36001,1387.7461397850293
892,53,36001,1414.909797490212
893,54,36001,1442.2455332660259
894,55,36001,1469.744687810288
895,56,36001,1497.398433873402
896,1,36003,4.621359070285127
897,2,36003,5.0136617901879585
898,3,36003,5.427312455652755
899,4,36003,5.8622785508745565
900,5,36003,6.318406153790354
901,6,36003,6.795415154576794
902,7,36003,7.292895656102008
903,8,36003,7.81030566244502
904,9,36003,8.346970144841107
905,10,36003,8.902081555168232
906,11,36003,9.474701835680426
907,12,36003,10.063765950509804
908,13,36003,10.668086939949044
909,14,36003,11.286362473190565
910,15,36003,11.91718284957292
911,16,36003,12.559040373028987
912,17,36003,13.210339999912417
913,18,36003,13.869411137259585
914,19,36003,14.534520447362643
915,20,36003,15.203885495785828
916,21,36003,15.87568906410019
917,22,36003,16.548093936024394
918,23,36003,17.219257956647382
919,24,36003,17.8873491591926
920,25,36003,18.550560752491606
921,26,36003,19.207125764998477
922,27,36003,19.855331147730357
923,28,36003,20.493531148803108
924,29,36003,21.120159785993003
925,30,36003,21.73374226066217
